text,label
Interstate Bakeries Files for Bankruptcy. NEW YORK (Reuters) - Interstate Bakeries Corp. filed for bankruptcy on Wednesday after struggling with more than $1.3 billion in debt and weak demand for bread products amid the popularity of low-carbohydrate diets.,Business
NBA Wrap: Returning Trio Help Pistons End Skid. NEW YORK (Reuters) - Chauncey Billups scored 21 points in his return to the line-up as the host Detroit Pistons also welcomed back coach Larry Brown and Ben Wallace with a 93-85 triumph over the Minnesota Timberwolves Wednesday.,Sports
Wall Street stocks end higher on strong company earnings. Wall Street stocks rose Thursday as National Semiconductor Corp. #39;s strong earnings results soothed investors #39; worries over higher jobless rate and rising oil prices.,Business
"Rocket explodes at scrapyard, killing 10. GHAZIABAD: Thursday was just another working day for Santosh Khushwaha (22), a worker at Bhushan Steel #39;s plant in Sahibabad. Till about 3.20 pm.",World
"Texas Instruments Narrows Its 4th-Qtr Sales Forecast (Update2). Texas Instruments Inc., the world #39;s biggest maker of mobile-phone processors, narrowed its fourth- quarter sales forecast because industrial customers for its chips continue to reduce inventory.",Business
Former Commissioner Has Heart Surgery (AP). AP - Former baseball commissioner Bowie Kuhn had open-heart surgery this week.,Sports
"Marsh amp; McLennan to lay off 3,000 workers as it deals with fallout &lt;b&gt;...&lt;/b&gt;. NEW YORK -- Marsh amp; McLennan, the nation #39;s largest insurance brokerage, said Tuesday it will lay off 3,000 employees, or about 5 percent of its work force, because of fallout from a bid-rigging scandal that has engulfed the insurance industry.",Business
Venezuelan audit confirms victory. Venezuela's electoral officials say an audit of the vote on President Hugo Chavez's rule shows it was fair.,World
"Microsoft Expands Windows Update Release (AP). AP - Microsoft Corp. is starting to ramp up distribution of its massive security update for the Windows XP operating system, but analysts say they still expect the company to move at a relatively slow pace to avoid widespread glitches.",Sci_Tech
"Arafat in intensive care. Yasser Arafat #39;s condition has suddenly worsened and he is in intensive care undergoing a new round of tests, Palestinian officials in France said today.",World
"Sears Begins Selling Apparel, Home Fashions Online. NEW YORK (Dow Jones)-- Sears Roebuck amp; Co. (S) today unveiled its softer side on the Web for the first time as part of an effort to steer its faltering apparel business in the right direction.",Business
Another Turkish Driver Beheaded in Iraq. Turkish driver Ramazan Elbu was decapitated in recent incidents in Iraq yesterday that led to over 30 deaths. In a video cassette issued on a website belonging to an illegal organization called the Ansar Al,World
"Japan Rejects Fischer's Refugee Bid. TOKYO - Japan's Justice Ministry rejected former chess champion Bobby Fischer's demand for protection as a political refugee on Tuesday and issued an order to deport him. Fischer, in custody since he was detained by Japanese airport authorities on July 13 with an invalid U.S...",World
"Microsoft Launches Regional Versions of Hotmail (Reuters). Reuters - Microsoft Corp., the world's largest software maker, has expanded its flagship MSN Hotmail internet email service to include European and Japanese domain names, it said on Friday.",Sci_Tech
"Karzai Looks Set To Win Afghan Presidency. 25 October 2004 -- With nearly all the votes counted, Afghan Transitional Administration Chairman Hamid Karzai appears on his way to an outright victory in the initial round of Afghanistan #39;s first-ever direct presidential election.",World
"Rite Aid Post Loss, Cuts Outlook. CHICAGO (Reuters) - Pharmacy chain operator Rite Aid Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RAD.N target=/stocks/quickinfo/fullquote""&gt;RAD.N&lt;/A&gt; on Thursday posted a quarterly loss, compared with a profit in the same year-earlier quarter, and cut its full-year outlook, citing worse-than-expected sales.",Business
"Nasa tries to salvage Genesis solar dust. Washington - The Genesis space probe, consigned to an ignominious end by a failed parachute, risks tarnishing Nasa #39;s image as the agency seeks to restart its space shuttle programme after the Columbia shuttle disaster.",Sci_Tech
New German Mobile Phone to Detect Bad Breath (Reuters). Reuters - A German telecommunications company said on Tuesday it is developing the first mobile phone that will alert users when their breath is bad or if they are giving off offensive smells.,Sci_Tech
"Unilever stalls, P amp;G surges. Procter amp; Gamble beat Unilever in the battle of the big name grocery brands for the three months to September, results released yesterday showed.",Business
"Four Killed as Bombs Rip Through Buses. A passenger bus and another carrying paramilitary soldiers and their families were blown up in separate explosions in northeastern Indias insurgency-wracked Assam state today, killing four people and wounding 39 others, officials said.",World
Vodafone 'OKs Verizon Sprint bid'. US telecoms firm Verizon is reported to have won the backing of mobile partner Vodafone for a bid for US rival Sprint.,Business
"7-11 Rolls Out HP Inventory System. Convenience store operator 7-Eleven Inc. said Friday that it launched a five-year, $55 million rollout of Hewlett-Packard Co.'s inventory control and ordering tools in 5,300 of its U.S. stores.",Sci_Tech
"Suicide Bomber Attacks Iraqi Police, Kills 12 (Reuters). Reuters - A suicide car bomber plowed into policemen waiting to collect their salary at a police station west of Ramadi Monday, killing 12 people in the latest insurgent attack on Iraq's beleaguered security forces.",World
Valencia Victory Sets Up Frantic Werder Face-Off. Valencia secured an unconvincing win over Anderlecht in Brussels to set up a pressure-cooker match that will be the final nail in the CL coffin for the Champions of Spain or Germany.,Sports
David Beckham to act in a movie trilogy on Football. Real Madrid star and England Soccer team captain David Beckham has already been an inspiration of a massive international hit movie Bend it like Beckham.,Sports
"Once-high-profile planner ordered to undergo psychiatric exam. Bradford C. Bleidt, looking unwashed and haggard and wearing a neck brace, shuffled into a courtroom yesterday with his eyes downcast to face criminal charges of mail fraud in an alleged scheme that investigators said may have defrauded investors of $45 million.",Business
"Google IPO Bidding Opens. Google IPO Bidding Opens Google's IPO bidding is officially open. Google and its underwriters expect to open the auction for the shares of Google rsquo;s Class A common stock at 9:00 a.m. EST (press time) on Friday, August 13, 2004. Google bidders must have obtained a bidder ID from ipo.google.com if you ...",Sci_Tech
"New York Times, three other US dailies endorse Kerry for president (AFP). AFP - The New York Times endorsed John Kerry for president, becoming the first major US daily to announce its presidential preference, and was joined by small papers in the swing states of Ohio and Minnesota in backing the Democratic senator.",World
"Bears Secondary Suffers Another Blow (AP). AP - Chicago Bears cornerback Charles Tillman will miss seven to 10 weeks with a right knee injury, a blow to a secondary already stretched thin by injuries to Mike Brown and Jerry Azumah.",Sports
Snow: U.S. Backs Sweeping Debt Relief. WASHINGTON (Reuters) - U.S. Treasury Secretary John Snow repeated on Sunday the Bush administration would support complete debt relief for the poorest countries and said details of how to implement a plan could be worked out.,Business
Al-Zarqawi group claims allegiance to bin Laden. A statement attributed to Abu Musab al-Zarqawi #39;s militant group declared allegiance to al Qaeda leader Osama bin Laden on Sunday.,World
"Pakistan Army Says Noose Tightened Around Militants. WANA, Pakistan (Reuters) - The Pakistani army said on Saturday it had tightened the noose around hundreds of al Qaeda-linked foreign militants hiding in a rugged mountainous region near the Afghan border.",World
"Kumble claims seven, Australia collapse at 235. Chennai, Oct 14 (UNI) Leg spinner Anil Kumble #39;s devastating spell of seven for 48 helped India skittle out Australia for 235 runs in their first essay on the opening day of the second TVS cup series Test at the MA Chidambaram stadium here today.",Sports
Marines Say Up to 100 Insurgents Killed in Falluja. BAGHDAD (Reuters) - U.S. Marines said on Tuesday that as many as 100 insurgents had been killed in fighting in the hotbed Iraqi town of Falluja.,World
"Bangladesh Is Surviving to Export Another Day. Garment makers in poor countries have been dismayed over the upcoming abolition of trade quotas, but the outlook is not as bleak as many experts had thought.",Business
Canadians protest against Bush visit. THOUSANDS of Canadians have taken to the streets in protest as US President George Bush began his first official visit to the country.,World
"Microsoft sets 2006 Longhorn release. LOS ANGELES (CBS.MW) -- Microsoft said Friday that it plans to broadly distribute the next version of its Windows operating system -- dubbed quot;Longhorn quot; -- in 2006, but conceded that it had to pare down a much-anticipated search feature to move ahead with",Sci_Tech
